session_id,user_id,tool_id,session_date,duration_min
S04492,U1991,T05,2026-02-15,176
S04493,U0706,T09,2023-10-12,74
S04494,U2415,T07,2024-11-07,74
S04495,U1261,T06,2024-08-07,68
S04496,U0289,T02,2024-10-29,116
S04497,U1559,T09,2023-01-11,144
S04498,U1174,T03,2024-08-09,22
S04499,U1035,T02,2025-01-25,41
S04500,U1763,T02,2025-03-24,44
S04501,U1669,T03,2025-10-17,68
S04502,U1688,T01,2023-05-16,47
S04503,U2030,T04,2023-03-03,150
S04504,U1697,T04,2025-05-10,59
S04505,U1880,T05,2023-08-23,9
S04506,U1585,T06,2023-02-16,163
S04507,U2361,T03,2023-07-05,130
S04508,U0649,T10,2023-09-14,129
S04509,U0286,T07,2026-02-23,129
S04510,U0228,T01,2024-11-30,143
S04511,U1859,T09,2025-07-04,85
S04512,U0634,T05,2023-03-09,146
S04513,U0916,T06,2023-10-16,49
S04514,U1445,T01,2026-02-04,136
S04515,U1728,T04,2023-05-03,32
S04516,U1352,T07,2023-04-22,141
S04517,U1296,T03,2024-05-14,162
S04518,U2363,T01,2024-07-02,51
S04519,U2385,T02,2024-02-26,34
S04520,U0589,T08,2024-10-11,36
S04521,U0907,T10,2025-07-09,126
S04522,U1674,T02,2023-01-21,92
S04523,U0725,T03,2024-04-21,101
S04524,U0584,T03,2023-09-07,72
S04525,U1341,T04,2023-03-12,107
S04526,U1044,T03,2023-03-23,29
S04527,U1758,T10,2023-12-29,86
S04528,U0371,T01,2023-05-31,24
S04529,U1041,T09,2023-03-15,103
S04530,U0715,T02,2025-02-11,136
S04531,U1307,T01,2025-02-01,46
S04532,U0207,T01,2023-04-21,39
S04533,U0790,T06,2024-07-05,6
S04534,U0486,T07,2026-03-09,167
S04535,U1208,T03,2026-02-09,32
S04536,U1299,T04,2025-11-02,144
S04537,U0008,T10,2023-07-17,78
S04538,U2025,T04,2025-06-10,51
S04539,U1997,T06,2024-09-28,112
S04540,U0386,T04,2025-12-31,5
S04541,U0891,T09,2026-02-23,99
S04542,U1097,T04,2024-01-29,177
S04543,U0468,T07,2024-01-31,84
S04544,U0778,T06,2024-09-12,37
S04545,U1563,T07,2023-08-28,149
S04546,U0779,T03,2023-01-13,84
S04547,U2290,T09,2023-10-19,51
S04548,U1214,T10,2025-06-27,22
S04549,U0104,T05,2025-11-25,52
S04550,U1015,T02,2025-10-08,88
S04551,U2286,T02,2023-04-14,90
S04552,U0801,T07,2023-02-02,135
S04553,U0786,T08,2023-09-24,10
S04554,U1019,T08,2025-01-23,86
S04555,U1768,T07,2024-12-14,110
S04556,U0716,T08,2023-10-22,20
S04557,U0991,T03,2024-10-23,138
S04558,U0855,T01,2025-05-15,108
S04559,U1395,T06,2023-02-19,33
S04560,U0246,T04,2024-03-24,166
S04561,U1533,T04,2023-05-04,156
S04562,U1210,T03,2024-08-07,16
S04563,U1509,T05,2025-02-23,98
S04564,U2258,T01,2024-02-24,64
S04565,U2310,T05,2024-08-21,71
S04566,U0868,T09,2023-11-09,71
S04567,U0814,T09,2025-11-24,20
S04568,U0063,T05,2025-10-07,147
S04569,U0970,T09,2024-01-04,88
S04570,U1523,T10,2024-08-23,160
S04571,U0680,T07,2024-08-06,125
S04572,U1168,T07,2025-01-15,178
S04573,U0754,T05,2025-08-09,160
S04574,U1505,T08,2023-01-13,167
S04575,U1268,T07,2024-08-24,21
S04576,U1495,T08,2024-05-20,129
S04577,U1249,T09,2024-12-04,106
S04578,U0601,T07,2023-02-05,117
S04579,U2456,T03,2023-07-07,91
S04580,U1467,T06,2025-01-02,166
S04581,U1104,T05,2024-07-28,74
S04582,U1966,T07,2025-03-10,95
S04583,U0742,T09,2023-03-24,52
S04584,U0535,T06,2026-04-13,24
S04585,U0186,T08,2024-07-05,72
S04586,U0553,T03,2026-01-12,97
S04587,U0834,T02,2025-09-04,176
S04588,U0363,T10,2024-05-04,37
S04589,U1427,T05,2024-06-02,157
S04590,U0175,T07,2025-01-04,7
S04591,U1335,T09,2024-01-19,68
S04592,U0735,T08,2023-06-28,164
S04593,U0087,T06,2023-01-06,18
S04594,U1641,T05,2024-08-28,106
S04595,U1878,T10,2024-08-10,98
S04596,U2003,T07,2026-03-05,73
S04597,U1091,T03,2025-07-27,105
S04598,U1473,T05,2023-01-21,87
S04599,U2103,T04,2024-01-20,92
S04600,U1927,T06,2024-05-24,42
S04601,U0747,T06,2024-07-18,14
S04602,U1173,T10,2025-08-25,68
S04603,U1943,T03,2025-03-28,38
S04604,U1834,T06,2023-09-06,33
S04605,U0753,T01,2025-07-27,60
S04606,U1509,T01,2025-10-09,77
S04607,U2246,T07,2024-07-27,161
S04608,U0593,T07,2025-11-09,68
S04609,U0086,T03,2026-03-31,163
S04610,U1088,T05,2025-07-21,84
S04611,U1774,T03,2023-01-03,59
S04612,U1067,T04,2023-01-01,133
S04613,U0664,T01,2023-02-18,81
S04614,U2031,T03,2024-03-03,48
S04615,U0264,T05,2023-11-09,52
S04616,U1163,T06,2025-05-08,91
S04617,U1411,T04,2023-05-02,76
S04618,U1718,T10,2024-04-21,37
S04619,U1795,T07,2024-01-02,8
S04620,U0621,T10,2026-04-01,27
S04621,U0896,T08,2023-02-25,11
S04622,U1976,T06,2025-04-18,150
S04623,U1462,T07,2023-04-14,82
S04624,U2331,T02,2025-03-27,90
S04625,U0684,T02,2023-08-19,73
S04626,U0560,T10,2026-03-04,65
S04627,U0442,T02,2023-05-17,119
S04628,U0064,T04,2023-01-01,88
S04629,U2434,T10,2024-08-11,174
S04630,U1728,T02,2025-01-19,39
S04631,U2157,T06,2024-03-02,74
S04632,U2115,T01,2023-02-23,30
S04633,U0747,T06,2026-04-12,135
S04634,U0414,T10,2023-01-26,140
S04635,U0524,T05,2023-07-09,115
S04636,U0095,T02,2024-06-01,164
S04637,U2082,T10,2025-09-27,63
S04638,U2310,T10,2026-01-16,176
S04639,U1387,T06,2024-05-06,17
S04640,U1063,T05,2023-07-06,109
S04641,U2145,T06,2024-04-03,35
S04642,U1558,T10,2025-04-07,76
S04643,U2145,T05,2025-02-01,174
S04644,U0135,T01,2023-06-13,86
S04645,U0793,T04,2023-12-02,84
S04646,U0832,T09,2024-10-06,108
S04647,U1232,T07,2024-04-17,84
S04648,U0684,T07,2025-10-09,46
S04649,U2041,T07,2025-04-15,89
S04650,U1475,T02,2024-08-23,166
S04651,U1074,T02,2024-05-26,39
S04652,U1822,T03,2025-04-25,91
S04653,U1697,T06,2023-12-27,61
S04654,U0795,T05,2025-12-26,113
S04655,U0487,T10,2025-02-06,165
S04656,U1390,T08,2025-05-01,175
S04657,U1284,T01,2024-10-02,31
S04658,U1467,T01,2026-01-08,123
S04659,U1157,T10,2024-06-20,96
S04660,U1445,T09,2023-03-09,28
S04661,U0039,T06,2025-01-07,101
S04662,U2367,T10,2025-08-16,57
S04663,U2283,T10,2024-03-15,92
S04664,U2434,T01,2024-03-11,48
S04665,U2141,T08,2026-04-13,143
S04666,U2300,T07,2024-02-01,140
S04667,U1140,T06,2025-01-29,164
S04668,U1311,T07,2024-03-11,170
S04669,U0007,T01,2023-10-17,171
S04670,U1586,T01,2025-12-16,30
S04671,U1542,T05,2023-04-12,5
S04672,U2263,T07,2025-10-09,20
S04673,U1642,T10,2024-08-11,144
S04674,U0393,T10,2025-04-14,25
S04675,U2312,T02,2023-06-18,60
S04676,U1256,T02,2023-05-09,15
S04677,U1129,T10,2024-08-06,138
S04678,U2145,T05,2024-08-03,135
S04679,U1624,T09,2024-01-25,83
S04680,U0275,T03,2024-12-03,11
S04681,U1544,T10,2024-01-17,127
S04682,U1047,T02,2023-12-08,33
S04683,U1338,T03,2025-03-23,46
S04684,U2125,T02,2023-08-03,134
S04685,U0641,T10,2026-02-04,93
S04686,U0439,T03,2024-10-06,104
S04687,U1173,T03,2025-08-18,147
S04688,U1459,T02,2024-09-22,85
S04689,U1069,T02,2024-03-16,143
S04690,U1278,T06,2025-02-27,161
S04691,U0080,T10,2025-03-25,51
S04692,U2091,T03,2024-03-24,39
S04693,U0799,T08,2024-03-23,43
S04694,U1368,T01,2025-03-09,29
S04695,U1673,T04,2024-08-28,140
S04696,U1155,T07,2024-03-01,166
S04697,U1120,T10,2024-08-21,76
S04698,U1459,T03,2024-07-21,143
S04699,U0141,T05,2024-09-24,112
S04700,U1134,T06,2024-02-19,45
S04701,U0329,T09,2023-03-20,25
S04702,U2034,T07,2023-04-23,160
S04703,U0838,T03,2023-08-01,48
S04704,U0802,T05,2025-02-02,71
S04705,U0591,T04,2025-10-08,24
S04706,U1241,T07,2023-11-02,128
S04707,U2131,T09,2025-10-21,169
S04708,U1246,T08,2023-12-16,160
S04709,U0683,T08,2024-12-04,112
S04710,U2433,T07,2024-09-01,94
S04711,U2458,T06,2026-01-07,134
S04712,U1821,T04,2025-02-06,118
S04713,U0307,T08,2024-05-07,30
S04714,U1640,T05,2026-03-16,71
S04715,U0667,T05,2024-06-01,38
S04716,U1445,T09,2023-11-17,149
S04717,U2090,T04,2023-01-20,120
S04718,U1237,T01,2025-01-20,56
S04719,U1527,T01,2023-11-15,66
S04720,U0247,T04,2024-05-10,121
S04721,U1881,T10,2023-06-04,98
S04722,U1247,T03,2024-01-07,122
S04723,U2144,T10,2024-06-07,99
S04724,U1960,T04,2025-09-10,26
S04725,U0934,T02,2024-02-24,25
S04726,U1755,T08,2024-01-13,22
S04727,U2435,T01,2023-09-22,73
S04728,U2153,T03,2026-01-10,90
S04729,U1167,T10,2023-11-30,69
S04730,U2262,T10,2025-10-14,101
S04731,U1023,T08,2026-01-27,91
S04732,U0469,T04,2023-06-07,65
S04733,U1414,T05,2023-04-24,60
S04734,U1891,T01,2023-05-24,129
S04735,U0439,T07,2023-02-01,56
S04736,U1664,T06,2024-12-28,123
S04737,U2085,T04,2024-08-17,87
S04738,U1642,T03,2024-04-26,132
S04739,U0743,T04,2025-04-27,52
S04740,U0695,T10,2024-01-17,112
S04741,U1655,T05,2025-04-13,87
S04742,U2314,T07,2024-03-25,76
S04743,U0547,T07,2025-11-15,134
S04744,U0722,T01,2023-06-24,46
S04745,U2383,T10,2026-01-01,113
S04746,U2389,T03,2023-07-22,50
S04747,U2400,T01,2025-06-26,126
S04748,U0612,T04,2023-03-30,6
S04749,U0448,T09,2023-09-15,180
S04750,U0908,T05,2023-03-18,163
S04751,U1928,T03,2023-09-28,29
S04752,U0335,T01,2024-12-20,142
S04753,U0426,T09,2023-12-06,152
S04754,U0137,T02,2025-12-13,123
S04755,U2247,T07,2023-03-10,109
S04756,U2180,T04,2024-03-12,83
S04757,U0226,T05,2023-07-30,155
S04758,U0298,T10,2025-10-14,39
S04759,U0576,T08,2024-10-02,150
S04760,U0548,T10,2025-04-01,51
S04761,U2097,T09,2023-10-05,33
S04762,U1808,T03,2026-02-28,18
S04763,U0852,T04,2023-03-12,156
S04764,U0597,T01,2024-04-09,32
S04765,U2407,T03,2026-04-11,47
S04766,U0980,T01,2025-11-03,138
S04767,U1915,T01,2023-03-12,124
S04768,U0217,T07,2024-08-29,46
S04769,U2188,T03,2024-09-05,99
S04770,U2321,T08,2023-08-23,14
S04771,U0676,T09,2024-11-11,111
S04772,U1488,T07,2025-11-07,5
S04773,U1544,T06,2025-07-11,133
S04774,U0475,T03,2024-07-22,97
S04775,U1748,T02,2023-07-29,46
S04776,U0418,T06,2025-11-13,155
S04777,U2252,T10,2023-05-02,148
S04778,U0011,T04,2025-08-02,148
S04779,U0202,T02,2025-12-27,134
S04780,U2167,T08,2025-06-23,160
S04781,U1117,T06,2023-08-06,125
S04782,U0074,T09,2025-03-09,16
S04783,U0327,T09,2025-09-02,94
S04784,U2131,T04,2024-10-18,33
S04785,U1552,T01,2025-01-17,76
S04786,U1072,T09,2025-04-19,52
S04787,U1064,T09,2025-08-19,14
S04788,U2255,T08,2025-01-12,132
S04789,U0497,T03,2025-12-02,90
S04790,U0874,T03,2024-08-12,144
S04791,U0868,T02,2023-04-06,158
S04792,U0097,T06,2025-05-03,7
S04793,U1282,T07,2025-01-23,65
S04794,U1872,T04,2023-05-23,161
S04795,U1660,T06,2026-02-19,13
S04796,U0763,T03,2025-07-15,96
S04797,U1888,T10,2025-07-20,89
S04798,U2076,T09,2025-04-26,28
S04799,U0490,T07,2026-03-26,155
S04800,U0081,T05,2025-09-11,144
S04801,U0467,T05,2025-10-26,23
S04802,U0166,T04,2023-11-30,147
S04803,U1694,T04,2023-12-19,124
S04804,U1066,T03,2023-02-17,101
S04805,U0333,T10,2025-04-23,178
S04806,U2019,T09,2024-10-30,56
S04807,U1999,T09,2025-01-05,14
S04808,U2368,T08,2024-05-16,34
S04809,U1760,T06,2023-09-20,159
S04810,U2112,T08,2025-04-01,62
S04811,U0708,T06,2023-02-17,165
S04812,U0748,T10,2026-02-08,32
S04813,U0551,T03,2024-09-15,56
S04814,U0749,T08,2023-06-27,95
S04815,U1387,T03,2025-05-12,62
S04816,U2454,T08,2024-05-22,95
S04817,U0968,T07,2024-10-21,15
S04818,U1251,T08,2023-08-22,173
S04819,U0509,T09,2025-03-15,39
S04820,U1586,T05,2025-11-10,125
S04821,U0369,T09,2025-11-16,148
S04822,U2058,T05,2023-09-06,118
S04823,U0416,T08,2023-12-05,12
S04824,U1013,T02,2025-11-10,129
S04825,U2351,T01,2023-04-06,72
S04826,U1726,T02,2023-09-13,72
S04827,U1554,T03,2023-12-21,113
S04828,U1802,T02,2025-02-10,5
S04829,U2108,T05,2023-06-30,175
S04830,U1885,T04,2024-11-03,71
S04831,U2384,T02,2025-09-27,13
S04832,U1517,T09,2024-04-17,7
S04833,U2101,T03,2026-03-09,11
S04834,U0208,T01,2024-06-03,16
S04835,U1042,T07,2025-10-27,97
S04836,U2259,T06,2025-10-04,26
S04837,U1666,T05,2025-09-23,96
S04838,U0976,T07,2024-04-21,152
S04839,U1376,T07,2023-07-05,73
S04840,U2237,T09,2023-07-26,47
S04841,U0129,T08,2026-01-07,30
S04842,U2352,T05,2025-05-24,68
S04843,U1736,T06,2025-11-01,9
S04844,U2340,T07,2024-06-18,72
S04845,U1232,T06,2023-08-05,162
S04846,U2028,T05,2025-10-16,41
S04847,U0485,T07,2025-08-29,84
S04848,U0056,T09,2026-01-10,34
S04849,U1734,T05,2024-10-09,141
S04850,U2153,T08,2023-11-23,11
S04851,U1258,T06,2025-08-04,21
S04852,U1067,T03,2025-02-14,165
S04853,U0619,T01,2024-08-08,178
S04854,U0410,T10,2023-02-24,85
S04855,U0448,T06,2024-11-23,7
S04856,U1506,T09,2023-05-12,41
S04857,U0032,T08,2025-03-24,61
S04858,U0726,T06,2023-01-17,9
S04859,U1048,T08,2025-02-26,63
S04860,U0100,T07,2023-05-30,165
S04861,U0523,T03,2025-05-27,134
S04862,U0160,T01,2025-12-06,96
S04863,U0693,T06,2024-07-15,47
S04864,U1644,T10,2025-02-19,175
S04865,U1394,T01,2023-03-15,80
S04866,U2030,T07,2025-12-17,171
S04867,U1421,T02,2025-01-11,87
S04868,U2464,T07,2024-03-15,57
S04869,U2302,T06,2024-02-22,134
S04870,U0801,T09,2025-08-19,83
S04871,U2022,T08,2025-01-13,93
S04872,U2021,T03,2024-05-12,169
S04873,U0832,T08,2024-11-10,13
S04874,U2272,T09,2025-04-22,148
S04875,U1509,T01,2024-04-14,87
S04876,U0417,T07,2025-03-10,34
S04877,U0821,T01,2024-11-09,28
S04878,U0702,T04,2025-02-01,99
S04879,U0296,T02,2023-04-29,172
S04880,U0032,T05,2025-03-05,101
S04881,U1091,T03,2025-12-29,29
S04882,U1781,T06,2024-06-12,64
S04883,U1281,T06,2024-10-20,72
S04884,U1573,T01,2025-12-08,145
S04885,U1403,T01,2025-04-30,117
S04886,U2342,T02,2024-01-21,147
S04887,U2488,T09,2024-12-30,82
S04888,U0700,T04,2024-11-13,72
S04889,U0497,T07,2025-10-20,105
S04890,U1856,T06,2026-04-08,72
S04891,U1901,T09,2024-06-10,33
S04892,U1593,T04,2025-06-24,135
S04893,U2051,T10,2024-09-20,129
S04894,U1949,T03,2025-05-12,129
S04895,U2125,T09,2026-03-06,161
S04896,U0554,T07,2023-02-19,68
S04897,U1210,T01,2025-10-28,25
S04898,U2474,T06,2025-03-15,48
S04899,U1875,T03,2024-10-30,58
S04900,U0556,T05,2025-04-12,128
S04901,U2372,T06,2024-02-16,41
S04902,U0349,T01,2023-07-09,133
S04903,U2234,T07,2024-08-18,139
S04904,U1757,T03,2024-05-19,89
S04905,U1617,T08,2026-02-02,167
S04906,U0505,T08,2025-12-03,54
S04907,U2351,T07,2023-07-09,119
S04908,U0599,T08,2025-06-06,115
S04909,U2268,T02,2023-07-24,150
S04910,U1298,T06,2023-03-11,15
S04911,U2195,T07,2023-09-16,13
S04912,U0046,T06,2023-04-13,170
S04913,U1334,T04,2023-03-24,46
S04914,U0574,T07,2025-02-27,132
S04915,U1989,T10,2024-09-03,137
S04916,U1182,T05,2026-01-15,150
S04917,U2443,T03,2025-07-01,159
S04918,U0161,T05,2026-03-12,96
S04919,U1956,T01,2025-10-03,112
S04920,U1281,T04,2023-09-09,57
S04921,U2025,T08,2023-11-25,110
S04922,U2380,T10,2023-08-06,33
S04923,U0329,T02,2024-04-24,129
S04924,U2184,T06,2024-02-22,138
S04925,U0725,T03,2023-06-15,67
S04926,U0269,T05,2023-03-16,116
S04927,U1064,T07,2025-08-31,104
S04928,U0257,T09,2025-09-28,140
S04929,U1787,T06,2024-09-03,82
S04930,U2102,T08,2025-05-05,129
S04931,U0155,T06,2023-02-27,86
S04932,U1876,T10,2025-08-23,166
S04933,U1706,T05,2025-01-16,127
S04934,U2093,T02,2023-12-11,171
S04935,U1203,T07,2026-01-25,66
S04936,U0734,T08,2026-03-29,34
S04937,U1498,T10,2025-01-07,120
S04938,U1516,T08,2023-03-16,70
S04939,U1806,T03,2024-07-19,21
S04940,U0979,T01,2024-03-12,37
S04941,U1704,T02,2025-05-06,47
S04942,U0367,T07,2025-04-22,8
S04943,U0575,T03,2025-07-03,24
S04944,U0716,T07,2023-02-16,162
S04945,U1926,T01,2024-06-24,78
S04946,U0028,T01,2023-06-20,157
S04947,U1060,T02,2025-07-10,162
S04948,U0103,T06,2023-06-22,99
S04949,U1645,T08,2023-03-31,77
S04950,U1942,T03,2026-03-14,134
S04951,U1360,T02,2025-11-24,85
S04952,U0006,T05,2023-10-09,46
S04953,U1177,T05,2026-02-26,127
S04954,U2137,T01,2023-02-02,27
S04955,U0235,T02,2024-11-05,124
S04956,U0555,T09,2024-04-18,45
S04957,U0359,T03,2023-11-07,69
S04958,U0382,T09,2024-12-10,65
S04959,U0346,T02,2024-05-11,100
S04960,U1173,T04,2024-11-14,165
S04961,U1191,T02,2024-06-01,13
S04962,U0894,T07,2023-07-28,15
S04963,U1878,T04,2024-06-28,113
S04964,U0761,T09,2023-01-20,151
S04965,U1289,T03,2023-02-24,106
S04966,U0302,T06,2026-04-14,35
S04967,U2190,T01,2024-08-04,98
S04968,U0387,T02,2023-08-27,160
S04969,U0896,T09,2024-05-17,13
S04970,U0099,T02,2023-01-10,38
S04971,U0952,T02,2024-07-05,37
S04972,U1124,T02,2025-01-27,178
S04973,U1241,T01,2024-11-13,116
S04974,U2412,T06,2025-11-18,130
S04975,U2436,T06,2026-04-14,57
S04976,U2186,T05,2023-09-25,132
S04977,U1832,T10,2024-09-22,7
S04978,U1073,T10,2024-09-24,109
S04979,U1726,T07,2023-11-15,64
S04980,U2128,T10,2024-08-22,63
S04981,U0563,T01,2024-09-23,54
S04982,U1630,T06,2025-06-29,40
S04983,U0307,T05,2025-10-12,114
S04984,U1107,T10,2024-04-24,29
S04985,U2204,T08,2024-02-03,22
S04986,U2226,T08,2024-02-21,5
S04987,U0887,T07,2024-04-27,40
S04988,U0144,T05,2026-01-04,179
S04989,U0784,T05,2024-12-04,43
S04990,U1440,T01,2026-01-07,172
S04991,U1421,T03,2026-01-28,121
S04992,U1822,T02,2023-05-23,114
S04993,U0736,T06,2025-02-03,155
S04994,U2198,T08,2023-08-18,68
S04995,U0638,T04,2024-01-31,26
S04996,U0377,T08,2024-10-03,63
S04997,U1580,T07,2026-04-11,100
S04998,U1645,T01,2024-05-08,103
S04999,U0230,T03,2025-03-07,60
S05000,U0389,T06,2023-01-25,96
S05001,U0233,T03,2025-09-02,22
S05002,U0090,T02,2026-02-16,107
S05003,U2059,T01,2024-10-24,164
S05004,U2106,T05,2023-05-05,53
S05005,U2315,T01,2023-03-25,83
S05006,U1770,T03,2024-07-02,5
S05007,U0606,T05,2024-01-18,150
S05008,U1313,T09,2025-07-18,87
S05009,U2393,T09,2025-01-05,173
S05010,U0095,T10,2025-05-29,173
S05011,U0946,T08,2023-01-31,129
S05012,U1221,T05,2024-09-06,20
S05013,U1335,T03,2024-11-17,174
S05014,U1294,T05,2025-02-06,173
S05015,U0057,T03,2025-07-03,96
S05016,U1156,T04,2025-05-01,124
S05017,U0034,T05,2023-09-21,90
S05018,U1954,T01,2023-11-07,149
S05019,U1642,T06,2025-03-15,145
S05020,U1971,T04,2024-05-22,6
S05021,U2025,T09,2024-08-19,180
S05022,U1979,T02,2023-11-21,148
S05023,U0788,T08,2023-04-05,88
S05024,U0239,T07,2024-01-14,29
S05025,U0903,T08,2025-09-22,63
S05026,U0095,T06,2024-09-28,56
S05027,U0230,T01,2025-04-23,9
S05028,U1940,T03,2025-02-28,62
S05029,U1505,T06,2026-02-10,101
S05030,U0996,T08,2025-11-09,42
S05031,U0647,T06,2023-09-15,92
S05032,U2183,T10,2026-03-29,57
S05033,U1603,T06,2024-05-01,118
S05034,U0300,T07,2025-01-29,132
S05035,U0700,T06,2023-09-09,140
S05036,U1043,T04,2024-08-08,99
S05037,U0301,T03,2026-03-16,28
S05038,U1170,T05,2024-12-15,79
S05039,U1944,T06,2023-09-23,124
S05040,U2188,T07,2025-06-02,167
S05041,U2471,T01,2025-07-14,113
S05042,U0037,T05,2024-06-20,147
S05043,U2198,T02,2025-04-10,76
S05044,U0679,T09,2024-08-10,118
S05045,U1151,T09,2023-06-30,5
S05046,U0065,T02,2024-07-05,173
S05047,U1971,T07,2026-04-09,47
S05048,U2355,T08,2024-01-25,84
S05049,U1352,T07,2023-10-22,23
S05050,U1379,T06,2023-11-29,100
S05051,U1430,T01,2026-02-13,135
S05052,U1928,T01,2025-06-21,86
S05053,U1292,T04,2025-03-07,36
S05054,U1087,T08,2026-04-13,58
S05055,U2492,T02,2024-04-17,17
S05056,U0066,T06,2023-01-23,134
S05057,U1438,T10,2023-03-30,80
S05058,U0979,T01,2026-02-10,100
S05059,U1874,T09,2024-05-24,169
S05060,U0291,T02,2026-04-10,24
S05061,U1839,T03,2023-06-04,79
S05062,U0606,T04,2024-03-01,60
S05063,U1805,T06,2025-10-01,156
S05064,U1507,T02,2024-10-21,173
S05065,U1909,T10,2023-07-30,146
S05066,U0825,T01,2026-02-22,25
S05067,U1819,T02,2026-04-11,27
S05068,U1732,T07,2024-11-16,138
S05069,U2289,T07,2023-05-07,28
S05070,U0805,T10,2024-09-12,53
S05071,U1185,T09,2024-05-02,27
S05072,U0227,T05,2025-09-08,89
S05073,U2431,T02,2023-04-15,8
S05074,U0060,T01,2026-02-13,8
S05075,U1414,T09,2025-10-01,135
S05076,U1529,T04,2025-04-10,161
S05077,U1753,T08,2023-11-09,95
S05078,U1798,T07,2024-02-20,9
S05079,U1767,T02,2025-04-15,83
S05080,U0734,T06,2023-05-12,24
S05081,U2266,T10,2023-02-02,169
S05082,U0027,T04,2023-06-06,80
S05083,U2476,T06,2023-12-14,153
S05084,U1363,T01,2023-10-19,61
S05085,U1359,T06,2023-01-11,146
S05086,U2293,T01,2024-11-05,116
S05087,U1340,T06,2023-07-10,154
S05088,U2423,T03,2025-09-17,24
S05089,U1880,T03,2023-03-24,163
S05090,U0362,T02,2024-02-18,43
S05091,U0932,T04,2024-08-29,157
S05092,U1212,T06,2023-11-14,43
S05093,U1030,T06,2023-02-11,19
S05094,U1818,T03,2023-04-12,107
S05095,U2192,T01,2024-07-17,127
S05096,U2370,T02,2023-07-14,44
S05097,U1408,T10,2024-07-21,176
S05098,U1060,T02,2023-04-07,92
S05099,U2471,T02,2023-08-25,142
S05100,U1423,T09,2025-05-17,39
S05101,U1510,T09,2023-01-01,121
S05102,U1775,T09,2023-10-22,72
S05103,U0256,T08,2023-12-14,21
S05104,U2219,T05,2023-10-26,59
S05105,U0609,T01,2023-10-24,135
S05106,U1860,T07,2024-01-08,134
S05107,U1639,T06,2023-12-14,29
S05108,U2021,T09,2023-03-19,10
S05109,U1646,T10,2024-08-26,167
S05110,U0483,T03,2024-07-06,27
S05111,U0031,T02,2024-10-18,107
S05112,U0217,T05,2024-06-06,44
S05113,U1540,T02,2026-02-10,126
S05114,U1226,T08,2023-10-20,59
S05115,U2092,T04,2024-10-25,57
S05116,U1440,T07,2023-08-28,122
S05117,U1943,T04,2024-04-10,136
S05118,U0563,T06,2025-07-11,63
S05119,U2043,T01,2024-12-26,155
S05120,U2247,T09,2026-01-17,19
S05121,U1147,T06,2024-09-17,131
S05122,U2056,T10,2025-01-10,165
S05123,U2148,T03,2023-11-09,168
S05124,U1157,T10,2025-08-28,145
S05125,U1374,T03,2025-01-28,54
S05126,U0130,T06,2026-04-15,139
S05127,U2339,T03,2023-08-17,165
S05128,U1923,T04,2023-01-11,34
S05129,U2452,T05,2025-12-05,92
S05130,U0561,T10,2024-06-20,161
S05131,U0136,T08,2024-10-17,137
S05132,U2409,T02,2024-01-28,20
S05133,U0890,T05,2024-06-17,72
S05134,U0787,T02,2024-11-17,127
S05135,U2329,T07,2023-07-05,104
S05136,U0650,T06,2024-03-18,98
S05137,U0364,T06,2024-01-06,106
S05138,U1861,T01,2024-11-10,67
S05139,U1080,T07,2023-06-03,47
S05140,U1585,T06,2023-07-06,10
S05141,U2431,T08,2024-04-12,21
S05142,U0103,T07,2023-01-08,26
S05143,U2413,T07,2025-05-28,156
S05144,U2025,T07,2024-11-25,159
S05145,U1543,T09,2025-04-09,161
S05146,U1010,T05,2023-02-15,147
S05147,U2446,T05,2026-02-28,26
S05148,U2486,T06,2024-11-01,76
S05149,U0758,T01,2023-08-05,146
S05150,U2347,T01,2024-07-17,99
S05151,U0932,T06,2023-08-13,125
S05152,U0908,T06,2023-09-15,137
S05153,U2030,T09,2024-11-27,37
S05154,U2018,T05,2025-05-30,125
S05155,U2495,T07,2023-03-29,124
S05156,U1645,T08,2023-08-19,129
S05157,U2274,T07,2025-11-13,16
S05158,U1109,T08,2025-07-19,5
S05159,U1936,T07,2025-03-15,151
S05160,U2112,T07,2023-03-22,178
S05161,U2288,T03,2024-09-07,44
S05162,U0456,T01,2023-10-13,178
S05163,U1199,T05,2026-01-28,165
S05164,U1785,T08,2023-03-11,17
S05165,U0679,T03,2023-07-07,156
S05166,U1916,T04,2023-12-25,49
S05167,U0496,T04,2024-12-19,127
S05168,U1506,T10,2025-11-29,89
S05169,U1601,T06,2023-02-26,178
S05170,U1594,T07,2025-06-09,116
S05171,U0953,T07,2024-04-29,52
S05172,U0446,T06,2023-01-22,143
S05173,U1621,T01,2025-12-29,87
S05174,U2142,T09,2025-04-08,69
S05175,U1755,T01,2026-04-02,174
S05176,U1409,T09,2023-01-03,9
S05177,U1860,T05,2025-02-13,50
S05178,U0888,T01,2024-08-20,25
S05179,U0766,T03,2025-11-17,155
S05180,U0706,T06,2024-11-05,87
S05181,U1602,T03,2023-01-25,166
S05182,U0668,T01,2025-12-26,91
S05183,U2201,T07,2026-03-08,166
S05184,U0455,T04,2023-12-07,72
S05185,U0152,T08,2023-08-28,67
S05186,U2204,T04,2024-01-04,12
S05187,U0103,T05,2025-01-29,134
S05188,U1210,T01,2024-05-04,173
S05189,U0271,T01,2024-06-19,175
